Date,Type,Transaction ID,Received Quantity,Received Currency,Received Cost Basis (CAD),Received Wallet,Received Address,Received Comment,Received Ignored,Sent Quantity,Sent Currency,Sent Cost Basis (CAD),Sent Wallet,Sent Address,Sent Comment,Sent Ignored,Fee Amount,Fee Currency,Fee Cost Basis (CAD),Fee Ignored,Realized Return (CAD),Fee Realized Return (CAD)
12/16/2023 13:56:08,TRANSFER,3d892fb9-bff3-4bec-aa28-bfe0569f9c50,10.0,CAD,...,Coinbase CAD Wallet,,"Received funds
From Coinbase",,10.0,CAD,...,Coinbase,,,,,,...,,...,...
12/16/2023 13:55:41,TRADE,9600a3f4-f39a-4a8d-842b-e7e9919e5a67,1.6490628,USDC,...,Coinbase USDC Wallet,,,,0.225,DOT,...,Coinbase DOT Wallet,,,,0.0130878,USDC,...,,...,...
12/16/2023 13:55:41,TRADE,7d6f66b7-721d-4127-89c4-536adf36d9e8,1.6490628,USDC,...,Coinbase,,,,0.225,DOT,...,Coinbase,,,,0.0130878,USDC,...,,...,...
12/16/2023 13:55:14,TRADE,38faf601-3430-49a9-946c-5a665d50c28b,3.52926682512,USDC,...,Coinbase USDC Wallet,,,,345297.0,SHIB,...,Coinbase SHIB Wallet,,,,0.02104930512,USDC,...,,...,...
12/16/2023 13:55:14,TRADE,90ed00a3-1c29-494d-9904-c741b3997de7,3.52926682512,USDC,...,Coinbase,,,,345297.0,SHIB,...,Coinbase,,,,0.02104930512,USDC,...,,...,...
12/16/2023 13:54:33,TRADE,d198ec12-b188-480c-b38c-b2ba48ab6701,0.021,AAVE,...,Coinbase AAVE Wallet,,,,2.25099,USDC,...,Coinbase USDC Wallet,,,,0.01350594,USDC,...,,...,...
12/16/2023 13:54:33,TRADE,f4ee76b6-0164-4d52-abc6-b79e633d3eda,0.021,AAVE,...,Coinbase,,,,2.25099,USDC,...,Coinbase,,,,0.01350594,USDC,...,,...,...
12/16/2023 13:54:31,TRADE,fe909698-19d8-4322-af45-ce13181a7410,297078.0,SHIB,...,Coinbase SHIB Wallet,,,,3.01831248,USDC,...,Coinbase USDC Wallet,,,,0.02414649984,USDC,...,,...,...
12/16/2023 13:54:31,TRADE,cc1e71d4-708c-44ee-86a5-30265d962849,297078.0,SHIB,...,Coinbase,,,,3.01831248,USDC,...,Coinbase,,,,0.02414649984,USDC,...,,...,...
12/16/2023 13:54:03,TRADE,d955068c-7534-4101-ac41-fe6f6b86c594,2.1582724,USDC,...,Coinbase USDC Wallet,,,,0.02,AAVE,...,Coinbase AAVE Wallet,,,,0.0128724,USDC,...,,...,...
12/16/2023 13:54:03,TRADE,edfb2d19-dc4d-43e9-8039-55935d8bba1f,2.1582724,USDC,...,Coinbase,,,,0.02,AAVE,...,Coinbase,,,,0.0128724,USDC,...,,...,...
12/16/2023 13:52:55,TRADE,2113c749-81aa-4530-9c71-857600b7ffb4,1.575106272,USDC,...,Coinbase USDC Wallet,,,,16.6,DOGE,...,Coinbase DOGE Wallet,,,,0.009394272,USDC,...,,...,...
12/16/2023 13:52:55,TRADE,8271e700-f2aa-4315-a652-1a71c5c3e3af,1.575106272,USDC,...,Coinbase,,,,16.6,DOGE,...,Coinbase,,,,0.009394272,USDC,...,,...,...
12/16/2023 13:52:41,TRADE,b2627ee0-e89c-4886-91fa-de1be4ec4ef1,1.56545169,USDC,...,Coinbase USDC Wallet,,,,16.5,DOGE,...,Coinbase DOGE Wallet,,,,0.00933669,USDC,...,,...,...
12/16/2023 13:52:41,TRADE,6fef987c-036b-480f-88e8-ea98ba6201e1,1.56545169,USDC,...,Coinbase,,,,16.5,DOGE,...,Coinbase,,,,0.00933669,USDC,...,,...,...
12/16/2023 13:49:09,TRADE,b569b7ad-285a-4d7b-8948-0bcde3db976b,0.00039489,BTC,...,Coinbase BTC Wallet,,,,16.7348695584,USDC,...,Coinbase USDC Wallet,,,,0.1004092173504,USDC,...,,...,...
12/16/2023 13:49:09,TRADE,7b42cfc5-631a-4318-a898-a9ae5ef69ffe,0.00039489,BTC,...,Coinbase,,,,16.7348695584,USDC,...,Coinbase,,,,0.1004092173504,USDC,...,,...,...
12/16/2023 13:48:56,TRADE,3c6231dc-579a-43b0-8f99-23d7f63ff7d1,15.2973824790528,USDC,...,Coinbase USDC Wallet,,,,0.00035808,BTC,...,Coinbase BTC Wallet,,,,0.1214077974528,USDC,...,,...,...
12/16/2023 13:48:56,TRADE,2f6633cf-bf40-4494-9780-64292f92f9e0,15.2973824790528,USDC,...,Coinbase,,,,0.00035808,BTC,...,Coinbase,,,,0.1214077974528,USDC,...,,...,...
12/16/2023 13:46:56,TRANSFER,da40d0ae-fbee-402a-b766-05b4e9eb76cd,10.0,CAD,...,Coinbase,,,,10.0,CAD,...,Coinbase CAD Wallet,,"Withdrew funds
To PayPal - b***z@gmail.com",,,,...,,...,...
12/16/2023 13:45:47,TRADE,e9acaea7-7177-4c40-ad82-e2e2c8e6c812,1.6747597441044,USDC,...,Coinbase USDC Wallet,,,,0.00074187,ETH,...,Coinbase ETH Wallet,,,,0.0099886267044,USDC,...,,...,...
12/16/2023 13:45:47,TRADE,61d0eb8a-37aa-4de3-8362-eb20a65f25d5,1.6747597441044,USDC,...,Coinbase,,,,0.00074187,ETH,...,Coinbase,,,,0.0099886267044,USDC,...,,...,...
12/16/2023 13:44:21,TRADE,3f5f4955-e7d8-4653-925e-e9c42a74593b,0.00035808,BTC,...,Coinbase BTC Wallet,,,,15.1573509408,USDC,...,Coinbase USDC Wallet,,,,0.0909441056448,USDC,...,,...,...
12/16/2023 13:44:21,TRADE,5f9a33ed-d87b-488e-9f1e-bfe386899aa0,0.00035808,BTC,...,Coinbase,,,,15.1573509408,USDC,...,Coinbase,,,,0.0909441056448,USDC,...,,...,...
12/16/2023 13:42:54,TRADE,f7f28c3f-69b4-4641-81bc-d08af28cd59c,4.17058465572,USDC,...,Coinbase USDC Wallet,,,,0.00009775,BTC,...,Coinbase BTC Wallet,,,,0.03309987822,USDC,...,,...,...
12/16/2023 13:42:54,TRADE,00ceb083-3c6d-46c0-ac18-95576575446a,4.17058465572,USDC,...,Coinbase,,,,0.00009775,BTC,...,Coinbase,,,,0.03309987822,USDC,...,,...,...
12/16/2023 02:59:41,TRADE,28d1fef5-71dc-4aaa-8d9b-71355050ac2f,1.41740313664,USDC,...,Coinbase USDC Wallet,,,,144656.0,SHIB,...,Coinbase SHIB Wallet,,,,0.00845369664,USDC,...,,...,...
12/16/2023 02:59:41,TRADE,8549cd53-707e-49ef-9287-7d154be95434,1.4882360594,USDC,...,Coinbase USDC Wallet,,,,151885.0,SHIB,...,Coinbase SHIB Wallet,,,,0.0088761594,USDC,...,,...,...
12/16/2023 02:59:41,TRADE,4793d522-cfe7-4eb5-90ce-b59d6d549228,1.41740313664,USDC,...,Coinbase,,,,144656.0,SHIB,...,Coinbase,,,,0.00845369664,USDC,...,,...,...
12/16/2023 02:59:41,TRADE,abc3034a-9cea-49c8-93f6-d5e452ccc0f1,1.4882360594,USDC,...,Coinbase,,,,151885.0,SHIB,...,Coinbase,,,,0.0088761594,USDC,...,,...,...
12/16/2023 02:59:19,TRADE,4267d7d7-e143-4666-91fe-79a5b493f40b,0.4016380556,USDC,...,Coinbase USDC Wallet,,,,40990.0,SHIB,...,Coinbase SHIB Wallet,,,,0.0023954556,USDC,...,,...,...
12/16/2023 02:59:19,TRADE,d48b9787-6a36-4a78-8d25-44373c300dab,0.4016380556,USDC,...,Coinbase,,,,40990.0,SHIB,...,Coinbase,,,,0.0023954556,USDC,...,,...,...
12/16/2023 00:36:47,TRADE,fb80d621-90fc-4a9d-b91a-b024b06ecbe3,2.36,FIDA,...,Coinbase FIDA Wallet,,,,0.739152,USDC,...,Coinbase USDC Wallet,,,,0.004434912,USDC,...,,...,...
12/16/2023 00:36:47,TRADE,f452c7e9-0e5e-4953-abbf-46b3b511aed2,2.36,FIDA,...,Coinbase,,,,0.739152,USDC,...,Coinbase,,,,0.004434912,USDC,...,,...,...
12/16/2023 00:11:35,TRADE,305f01f2-96bb-4c70-bed1-4993dfa7fd90,0.60942474,USDC,...,Coinbase USDC Wallet,,,,5.3,RARE,...,Coinbase RARE Wallet,,,,0.00363474,USDC,...,,...,...
12/16/2023 00:11:35,TRADE,26c892b3-e57d-4b89-bdd5-4388df858bc8,0.60942474,USDC,...,Coinbase,,,,5.3,RARE,...,Coinbase,,,,0.00363474,USDC,...,,...,...
12/16/2023 00:08:22,TRADE,a42d7743-314e-4743-b6d3-44ba4eb8d54f,2.573422444,USDC,...,Coinbase USDC Wallet,,,,0.631,SNX,...,Coinbase SNX Wallet,,,,0.015348444,USDC,...,,...,...
12/16/2023 00:08:22,TRADE,5c3a46a3-b827-4317-8f33-475b9aa443a3,2.573422444,USDC,...,Coinbase,,,,0.631,SNX,...,Coinbase,,,,0.015348444,USDC,...,,...,...
12/16/2023 00:05:52,TRADE,8599e22a-53cb-4d13-9588-6926547bed97,0.6675816,USDC,...,Coinbase USDC Wallet,,,,0.3,NEAR,...,Coinbase NEAR Wallet,,,,0.0039816,USDC,...,,...,...
12/16/2023 00:05:52,TRADE,13d7bac4-b803-4580-a9fe-64f0cb84df15,0.6675816,USDC,...,Coinbase,,,,0.3,NEAR,...,Coinbase,,,,0.0039816,USDC,...,,...,...
12/16/2023 00:01:25,TRADE,95aeeadc-0c4c-46c8-bb06-793d41424c60,1.00302224,USDC,...,Coinbase USDC Wallet,,,,0.121,APT,...,Coinbase APT Wallet,,,,0.00598224,USDC,...,,...,...
12/16/2023 00:01:25,TRADE,795214cb-4da7-4fed-8f64-f5a1396a4ff7,1.00302224,USDC,...,Coinbase,,,,0.121,APT,...,Coinbase,,,,0.00598224,USDC,...,,...,...
12/15/2023 23:49:58,TRADE,e0b9e7fb-491c-4aaa-b467-f9a4ebbb46c3,2.3077137,USDC,...,Coinbase USDC Wallet,,,,3.075,MINA,...,Coinbase MINA Wallet,,,,0.0137637,USDC,...,,...,...
12/15/2023 23:49:58,TRADE,277eae0b-f466-468a-a657-f9e77d93d668,2.3077137,USDC,...,Coinbase,,,,3.075,MINA,...,Coinbase,,,,0.0137637,USDC,...,,...,...
12/15/2023 23:41:59,TRADE,586361df-c203-473d-ad0f-c8698e736dee,0.4454568,USDC,...,Coinbase USDC Wallet,,,,27.0,FLR,...,Coinbase FLR Wallet,,,,0.0026568,USDC,...,,...,...
12/15/2023 23:41:59,TRADE,c966af44-f339-4937-b95c-59fac3a0b284,0.4454568,USDC,...,Coinbase,,,,27.0,FLR,...,Coinbase,,,,0.0026568,USDC,...,,...,...
12/15/2023 23:39:46,TRADE,7a9a9f61-ca84-4c2c-907b-6e0ec706aea3,0.293600597,USDC,...,Coinbase USDC Wallet,,,,0.00991,ZEC,...,Coinbase ZEC Wallet,,,,0.001751097,USDC,...,,...,...
12/15/2023 23:39:46,TRADE,b53ddfc3-4434-462e-8333-48f4a6c96bb5,0.293600597,USDC,...,Coinbase,,,,0.00991,ZEC,...,Coinbase,,,,0.001751097,USDC,...,,...,...
12/15/2023 23:37:43,TRADE,93424b3a-a50e-472d-ae3d-c019da6caa50,0.05,ENS,...,Coinbase ENS Wallet,,,,0.424,USDC,...,Coinbase USDC Wallet,,,,0.003392,USDC,...,,...,...
12/15/2023 23:37:43,TRADE,f89e27f9-3df2-4aeb-93e5-9455978cb976,0.05,ENS,...,Coinbase,,,,0.424,USDC,...,Coinbase,,,,0.003392,USDC,...,,...,...
12/15/2023 23:37:34,TRADE,ba901e5c-1eb0-4d91-9709-4d67c0f3bcd4,0.20449968,USDC,...,Coinbase USDC Wallet,,,,0.024,ENS,...,Coinbase ENS Wallet,,,,0.00121968,USDC,...,,...,...
12/15/2023 23:37:34,TRADE,eb720d0e-ae89-4d53-a48a-25df48793bd8,0.20449968,USDC,...,Coinbase,,,,0.024,ENS,...,Coinbase,,,,0.00121968,USDC,...,,...,...
12/15/2023 23:36:14,TRADE,c8ecd684-6e6c-4774-aa4a-d6f863bc1a00,0.22300002,USDC,...,Coinbase USDC Wallet,,,,2.7,CHZ,...,Coinbase CHZ Wallet,,,,0.00133002,USDC,...,,...,...
12/15/2023 23:36:14,TRADE,1c196e44-a2d3-4b54-a10e-60e94dbbe12e,0.22300002,USDC,...,Coinbase,,,,2.7,CHZ,...,Coinbase,,,,0.00133002,USDC,...,,...,...
12/15/2023 23:33:44,TRADE,9a0645ec-6f43-4413-b843-25a1b3ae1e8e,2.48,XTZ,...,Coinbase XTZ Wallet,,,,2.27168,USDC,...,Coinbase USDC Wallet,,,,0.01817344,USDC,...,,...,...
12/15/2023 23:33:44,TRADE,f3dfbd39-29c5-495c-8e39-0463239f2150,2.48,XTZ,...,Coinbase,,,,2.27168,USDC,...,Coinbase,,,,0.01817344,USDC,...,,...,...
12/15/2023 23:33:32,TRADE,6646b805-7925-49cf-8466-b2d8705311d6,1.95267618,USDC,...,Coinbase USDC Wallet,,,,0.91,LDO,...,Coinbase LDO Wallet,,,,0.01164618,USDC,...,,...,...
12/15/2023 23:33:32,TRADE,241ef39f-7680-4d34-85e5-dd513e8e321f,1.95267618,USDC,...,Coinbase,,,,0.91,LDO,...,Coinbase,,,,0.01164618,USDC,...,,...,...
12/15/2023 23:33:06,TRADE,acccb9ba-7967-4fc7-ac2c-b02a7cde6c57,0.3603492,USDC,...,Coinbase USDC Wallet,,,,0.018,ETC,...,Coinbase ETC Wallet,,,,0.0021492,USDC,...,,...,...
12/15/2023 23:33:06,TRADE,5819d81b-e075-4d4a-8c1b-7170b08c72bb,0.3603492,USDC,...,Coinbase,,,,0.018,ETC,...,Coinbase,,,,0.0021492,USDC,...,,...,...
12/15/2023 23:32:42,TRADE,f1f908ca-9f14-4b9f-b4ec-68c1c20de94b,3.075,MINA,...,Coinbase MINA Wallet,,,,2.29395,USDC,...,Coinbase USDC Wallet,,,,0.0183516,USDC,...,,...,...
12/15/2023 23:32:42,TRADE,301c6f0a-01fd-4fa6-b831-1e50aa07db27,3.075,MINA,...,Coinbase,,,,2.29395,USDC,...,Coinbase,,,,0.0183516,USDC,...,,...,...
12/15/2023 23:32:33,TRADE,8e127526-5989-4d46-a246-455f7bfcac6d,1.63984036,USDC,...,Coinbase USDC Wallet,,,,2.188,MINA,...,Coinbase MINA Wallet,,,,0.00978036,USDC,...,,...,...
12/15/2023 23:32:33,TRADE,d86bf640-bd47-4958-9c3c-d80b33774539,1.63984036,USDC,...,Coinbase,,,,2.188,MINA,...,Coinbase,,,,0.00978036,USDC,...,,...,...
12/15/2023 23:31:51,TRADE,8e6bcdee-0dbd-4446-8def-b7545ff4fd7c,0.56981349,USDC,...,Coinbase USDC Wallet,,,,276.3,XCN,...,Coinbase XCN Wallet,,,,0.00339849,USDC,...,,...,...
12/15/2023 23:31:51,TRADE,707b7d8b-bff4-4335-9416-9915da2f8c33,0.56981349,USDC,...,Coinbase,,,,276.3,XCN,...,Coinbase,,,,0.00339849,USDC,...,,...,...
12/15/2023 23:27:05,TRADE,fe622645-8a15-4c8a-8507-6b70b24acb08,3.86,HFT,...,Coinbase HFT Wallet,,,,1.35679,USDC,...,Coinbase USDC Wallet,,,,0.00814074,USDC,...,,...,...
12/15/2023 23:27:05,TRADE,0ea55984-421c-4cba-a5a8-43be60491617,3.86,HFT,...,Coinbase,,,,1.35679,USDC,...,Coinbase,,,,0.00814074,USDC,...,,...,...
12/15/2023 23:26:59,TRADE,3d3eba98-2762-4e94-b2de-91175015220d,0.11281284,USDC,...,Coinbase USDC Wallet,,,,1.0,VARA,...,Coinbase VARA Wallet,,,,0.00067284,USDC,...,,...,...
12/15/2023 23:26:59,TRADE,071bdd3f-6a13-485c-a734-c913ff04e52f,0.11281284,USDC,...,Coinbase,,,,1.0,VARA,...,Coinbase,,,,0.00067284,USDC,...,,...,...
12/15/2023 23:25:56,TRADE,75088363-d9d0-4acc-bdfd-58a412268178,0.4368052,USDC,...,Coinbase USDC Wallet,,,,1.0,BLUR,...,Coinbase BLUR Wallet,,,,0.0026052,USDC,...,,...,...
12/15/2023 23:25:56,TRADE,fd378358-fd71-4d0a-8d79-47346639c77b,0.4368052,USDC,...,Coinbase,,,,1.0,BLUR,...,Coinbase,,,,0.0026052,USDC,...,,...,...
12/15/2023 23:25:36,TRADE,5831321f-1c63-454e-b01a-fdca8631c10c,0.66251136,USDC,...,Coinbase USDC Wallet,,,,2.1,FIDA,...,Coinbase FIDA Wallet,,,,0.00395136,USDC,...,,...,...
12/15/2023 23:25:36,TRADE,23aa52dd-e1a3-446b-b1fa-6e8025ece78b,0.66251136,USDC,...,Coinbase,,,,2.1,FIDA,...,Coinbase,,,,0.00395136,USDC,...,,...,...
12/15/2023 23:25:33,TRADE,f1cd1c29-ca76-41d5-b958-5710ab849bbe,0.276337319104,USDC,...,Coinbase USDC Wallet,,,,0.045584,UNI,...,Coinbase UNI Wallet,,,,0.001648135104,USDC,...,,...,...
12/15/2023 23:25:33,TRADE,22e0fb55-3c5c-45ac-8e0f-e86b57044651,0.276337319104,USDC,...,Coinbase,,,,0.045584,UNI,...,Coinbase,,,,0.001648135104,USDC,...,,...,...
12/15/2023 23:24:23,TRADE,1b728a4b-a71b-479f-91c0-441673846761,0.7369956,USDC,...,Coinbase USDC Wallet,,,,0.44,APE,...,Coinbase APE Wallet,,,,0.0043956,USDC,...,,...,...
12/15/2023 23:24:23,TRADE,47a15961-f19b-469a-a048-8f8acd9d9749,0.7369956,USDC,...,Coinbase,,,,0.44,APE,...,Coinbase,,,,0.0043956,USDC,...,,...,...
12/15/2023 23:23:23,TRADE,0e7390b7-4d57-4541-955a-4676afbbad3f,0.44,APE,...,Coinbase APE Wallet,,,,0.73304,USDC,...,Coinbase USDC Wallet,,,,0.00586432,USDC,...,,...,...
12/15/2023 23:23:23,TRADE,8974b28d-f560-4c0d-85a8-872bbd056666,0.44,APE,...,Coinbase,,,,0.73304,USDC,...,Coinbase,,,,0.00586432,USDC,...,,...,...
12/15/2023 23:23:14,TRADE,325f073d-d7fb-49ea-9cd0-411cdb14ba86,0.7556976,USDC,...,Coinbase USDC Wallet,,,,0.45,APE,...,Coinbase APE Wallet,,,,0.0059976,USDC,...,,...,...
12/15/2023 23:23:14,TRADE,b27616c5-0032-4927-82da-f2e0956e1efd,0.7556976,USDC,...,Coinbase,,,,0.45,APE,...,Coinbase,,,,0.0059976,USDC,...,,...,...
12/15/2023 23:23:05,TRADE,076038cc-4212-43a3-9c26-6babb718aeb0,0.45,APE,...,Coinbase APE Wallet,,,,0.7497,USDC,...,Coinbase USDC Wallet,,,,0.0059976,USDC,...,,...,...
12/15/2023 23:23:05,TRADE,e83e46ca-01f4-445f-81c6-bcf5de288ee4,0.45,APE,...,Coinbase,,,,0.7497,USDC,...,Coinbase,,,,0.0059976,USDC,...,,...,...
12/15/2023 23:22:56,TRADE,9f835fce-f52f-45a3-b241-831095ef5500,0.5031936,USDC,...,Coinbase USDC Wallet,,,,0.3,APE,...,Coinbase APE Wallet,,,,0.0039936,USDC,...,,...,...
12/15/2023 23:22:56,TRADE,76251185-b662-42e0-9d6f-be7604903387,0.5031936,USDC,...,Coinbase,,,,0.3,APE,...,Coinbase,,,,0.0039936,USDC,...,,...,...
12/15/2023 23:22:22,TRADE,8d284cff-f650-4af3-9db7-cab07cbbc8b6,0.2615630304744,USDC,...,Coinbase USDC Wallet,,,,1.046711,LRC,...,Coinbase LRC Wallet,,,,0.0015600180744,USDC,...,,...,...
12/15/2023 23:22:22,TRADE,c7d5567d-4177-4bbc-a4af-0cfccc5f664a,0.2615630304744,USDC,...,Coinbase,,,,1.046711,LRC,...,Coinbase,,,,0.0015600180744,USDC,...,,...,...
12/15/2023 23:22:12,TRADE,d3caec20-dad7-46cc-8986-dcdefb99d165,1.046711,LRC,...,Coinbase LRC Wallet,,,,0.2600030124,USDC,...,Coinbase USDC Wallet,,,,0.0020800240992,USDC,...,,...,...
12/15/2023 23:22:12,TRADE,7e57e759-671a-4a17-8b54-7ec923c504f3,1.046711,LRC,...,Coinbase,,,,0.2600030124,USDC,...,Coinbase,,,,0.0020800240992,USDC,...,,...,...
12/15/2023 23:22:02,TRADE,9258bb5f-73b6-44d8-a213-ccdf5e446a42,0.2636398695888,USDC,...,Coinbase USDC Wallet,,,,1.055022,LRC,...,Coinbase LRC Wallet,,,,0.0015724047888,USDC,...,,...,...
12/15/2023 23:22:02,TRADE,878d6905-af51-4236-afab-f89705d43509,0.2636398695888,USDC,...,Coinbase,,,,1.055022,LRC,...,Coinbase,,,,0.0015724047888,USDC,...,,...,...
12/15/2023 23:21:44,TRADE,6d8241c3-4ea2-4375-affe-63562ba2ab4b,1.055022,LRC,...,Coinbase LRC Wallet,,,,0.2623839714,USDC,...,Coinbase USDC Wallet,,,,0.0020990717712,USDC,...,,...,...
12/15/2023 23:21:44,TRADE,f4de5d03-5109-4968-b194-1a9c8898629b,1.055022,LRC,...,Coinbase,,,,0.2623839714,USDC,...,Coinbase,,,,0.0020990717712,USDC,...,,...,...
12/15/2023 23:21:36,TRADE,95789313-a53c-4905-9e87-881b36d3df99,0.250488,USDC,...,Coinbase USDC Wallet,,,,1.0,LRC,...,Coinbase LRC Wallet,,,,0.001988,USDC,...,,...,...
12/15/2023 23:21:36,TRADE,3d4ea667-b6e5-4bec-9be2-25887ae66642,0.250488,USDC,...,Coinbase,,,,1.0,LRC,...,Coinbase,,,,0.001988,USDC,...,,...,...
12/15/2023 23:20:10,TRADE,bd0d70f5-7e89-4c24-a7fb-010f9c8b01d5,0.1,ATOM,...,Coinbase ATOM Wallet,,,,1.0963,USDC,...,Coinbase USDC Wallet,,,,0.0065778,USDC,...,,...,...
12/15/2023 23:20:10,TRADE,2d34b45c-4dfc-4a08-8438-044e91c89ad8,0.1,ATOM,...,Coinbase,,,,1.0963,USDC,...,Coinbase,,,,0.0065778,USDC,...,,...,...
12/15/2023 23:20:05,TRADE,0273b80a-61c6-45a0-8750-db6ccc36c775,8.1,DOGE,...,Coinbase DOGE Wallet,,,,0.755487,USDC,...,Coinbase USDC Wallet,,,,0.004532922,USDC,...,,...,...
12/15/2023 23:20:05,TRADE,94b3620f-9322-4a0b-86ae-1fd64a0049e2,8.1,DOGE,...,Coinbase,,,,0.755487,USDC,...,Coinbase,,,,0.004532922,USDC,...,,...,...
12/15/2023 23:19:11,TRADE,410376b6-7d96-4ffb-9ba8-b6337dc899f7,1.0,LRC,...,Coinbase LRC Wallet,,,,0.2495,USDC,...,Coinbase USDC Wallet,,,,0.001497,USDC,...,,...,...
12/15/2023 23:19:11,TRADE,7d774b2f-de34-4100-add4-c508c4f4c83a,1.0,LRC,...,Coinbase,,,,0.2495,USDC,...,Coinbase,,,,0.001497,USDC,...,,...,...
12/15/2023 23:17:23,TRADE,ac3011ba-2f90-4847-b7f4-c1425ebfd756,5.69,STX,...,Coinbase STX Wallet,,,,5.626272,USDC,...,Coinbase USDC Wallet,,,,0.033757632,USDC,...,,...,...
12/15/2023 23:17:23,TRADE,6baaa619-d023-474e-a573-c9c3c23f9d40,5.69,STX,...,Coinbase,,,,5.626272,USDC,...,Coinbase,,,,0.033757632,USDC,...,,...,...
12/15/2023 23:14:47,TRADE,37c5c4b6-c4b8-4ef0-8026-192b43f20244,3.1463913033,USDC,...,Coinbase USDC Wallet,,,,125055.0,BONK,...,Coinbase BONK Wallet,,,,0.0187657533,USDC,...,,...,...
12/15/2023 23:14:47,TRADE,50df8859-285c-4a76-ba3e-8d36349a554e,3.1463913033,USDC,...,Coinbase,,,,125055.0,BONK,...,Coinbase,,,,0.0187657533,USDC,...,,...,...
12/15/2023 23:09:13,TRADE,c1e1fe71-78d0-4a2b-a895-7c4dce4c4d96,2.5510464,USDC,...,Coinbase USDC Wallet,,,,1.2,OP,...,Coinbase OP Wallet,,,,0.0202464,USDC,...,,...,...
12/15/2023 23:09:13,TRADE,81b32bf0-e4a3-49b4-9448-95aa3678cf40,2.5510464,USDC,...,Coinbase,,,,1.2,OP,...,Coinbase,,,,0.0202464,USDC,...,,...,...
12/15/2023 23:08:08,TRADE,309ef898-6cd8-41bf-bab6-7118ca982c8e,0.121,APT,...,Coinbase APT Wallet,,,,0.99704,USDC,...,Coinbase USDC Wallet,,,,0.00797632,USDC,...,,...,...
12/15/2023 23:08:08,TRADE,bec5a878-6720-4ed5-a9be-78c9ea0fb298,0.121,APT,...,Coinbase,,,,0.99704,USDC,...,Coinbase,,,,0.00797632,USDC,...,,...,...
12/15/2023 23:07:51,TRADE,7e6ca0fd-646a-4aed-9ec4-4e171906020d,1.02038832,USDC,...,Coinbase USDC Wallet,,,,0.123,APT,...,Coinbase APT Wallet,,,,0.00809832,USDC,...,,...,...
12/15/2023 23:07:51,TRADE,7f8cb4d3-4bc0-451f-a7ad-feca631bad39,1.02038832,USDC,...,Coinbase,,,,0.123,APT,...,Coinbase,,,,0.00809832,USDC,...,,...,...
12/15/2023 23:07:44,TRADE,9c210a07-0fd3-4afe-ba4e-70168f65df23,1.89,ARB,...,Coinbase ARB Wallet,,,,2.103381,USDC,...,Coinbase USDC Wallet,,,,0.012620286,USDC,...,,...,...
12/15/2023 23:07:44,TRADE,0f72416e-01f2-4600-8f02-f0e803fcbec5,1.89,ARB,...,Coinbase,,,,2.103381,USDC,...,Coinbase,,,,0.012620286,USDC,...,,...,...
12/15/2023 23:07:24,TRADE,e4ab1014-4688-4f19-9904-7fd490b31101,1.1195774,USDC,...,Coinbase USDC Wallet,,,,1.0,ARB,...,Coinbase ARB Wallet,,,,0.0066774,USDC,...,,...,...
12/15/2023 23:07:24,TRADE,e0267a34-790b-49a3-93f3-0bb3a2ae2019,1.1195774,USDC,...,Coinbase,,,,1.0,ARB,...,Coinbase,,,,0.0066774,USDC,...,,...,...
12/15/2023 23:06:27,TRADE,571c078d-0b25-4477-88a2-956f5d54eb24,0.99288,USDC,...,Coinbase USDC Wallet,,,,5.0,ALGO,...,Coinbase ALGO Wallet,,,,0.00788,USDC,...,,...,...
12/15/2023 23:06:27,TRADE,28abbed4-279f-424a-ae1e-35baf00d6fec,0.99288,USDC,...,Coinbase,,,,5.0,ALGO,...,Coinbase,,,,0.00788,USDC,...,,...,...
12/15/2023 23:06:10,TRADE,8035f991-406f-47e4-a603-38cc6d64560e,304.0,QI,...,Coinbase QI Wallet,,,,7.49968,USDC,...,Coinbase USDC Wallet,,,,0.04499808,USDC,...,,...,...
12/15/2023 23:06:10,TRADE,4f291722-d76c-4c83-95cc-ef85e0fec0a5,304.0,QI,...,Coinbase,,,,7.49968,USDC,...,Coinbase,,,,0.04499808,USDC,...,,...,...
12/15/2023 23:05:00,TRADE,b38453cb-3ad2-424d-84d8-af0825b41b4c,7.38770184,USDC,...,Coinbase USDC Wallet,,,,12.0,BIGTIME,...,Coinbase BIGTIME Wallet,,,,0.04406184,USDC,...,,...,...
12/15/2023 23:05:00,TRADE,9df3a132-9116-49e4-abe8-8704a646680c,7.38770184,USDC,...,Coinbase,,,,12.0,BIGTIME,...,Coinbase,,,,0.04406184,USDC,...,,...,...
12/15/2023 23:03:10,TRADE,40ecd2d5-e53c-4555-8508-804e6d57d9d0,6.0,BIGTIME,...,Coinbase BIGTIME Wallet,,,,3.66666,USDC,...,Coinbase USDC Wallet,,,,0.02199996,USDC,...,,...,...
12/15/2023 23:03:10,TRADE,91717b0b-8264-46e5-8a2b-ad3267d4628f,6.0,BIGTIME,...,Coinbase,,,,3.66666,USDC,...,Coinbase,,,,0.02199996,USDC,...,,...,...
12/15/2023 23:02:55,TRADE,1e1949fb-d468-4300-91c7-16828f20b4fb,6.0,BIGTIME,...,Coinbase BIGTIME Wallet,,,,3.66708,USDC,...,Coinbase USDC Wallet,,,,0.02200248,USDC,...,,...,...
